Date,Price
2015-01-26,162
2015-01-23,160.54
2015-01-22,156.64
2015-01-21,154.7
2015-01-20,156.04
2015-01-19,162.84
2015-01-16,158.58
2015-01-15,148.01
2015-01-14,137.62
2015-01-13,144.78
2015-01-12,137.45
2015-01-09,137.2
2015-01-08,142.24
2015-01-07,139.53
2015-01-05,131.99
2015-01-02,132.55
2014-12-31,135
2014-12-30,131.79
2014-12-29,130.41
2014-12-19,138.91
2014-12-17,133
2014-12-16,131.56
2014-12-12,131.68
2014-12-09,139.6
2014-12-08,140.93
2014-12-05,144.85
2014-12-01,142.61
2014-11-27,143
2014-11-19,149.9
2014-11-18,144.77
2014-11-17,144.88
2014-11-14,144.16
2014-11-13,149.93
2014-11-12,150
2014-11-11,148.91
2014-11-10,146.17
2014-11-07,150
2014-11-06,150
2014-11-05,150
2014-11-04,150
2014-11-03,154.26
2014-10-31,147.9
2014-10-27,138
2014-10-24,140
2014-10-22,147.58
2014-10-21,148
2014-10-20,145
2014-10-17,139.95
2014-10-16,127.86
2014-10-15,128.16
2014-10-14,135.69
2014-10-13,134.56
2014-10-10,139.2
2014-10-09,147.28
2014-10-07,140.18
2014-10-06,142.59
2014-10-03,142.75
2014-10-02,146.41
2014-10-01,147.91
2014-09-30,150.3
2014-09-26,153.73
2014-09-25,157.25
2014-09-24,158.99
2014-09-23,162.87
2014-09-22,163.3
2014-09-19,166.49
2014-09-18,172.22
2014-09-17,168.95
2014-09-16,156.7
2014-09-15,152.29
2014-09-12,153.64
2014-09-11,147.1
2014-09-10,157.58
2014-09-09,147.17
2014-09-08,138.47
2014-09-05,129.26
2014-09-04,125.25
2014-09-03,121.62
2014-09-02,121.21
2014-09-01,120.99
2014-08-29,117.45
2014-08-28,121.39
2014-08-27,121.84
2014-08-26,116.78
2014-08-22,116.02
2014-08-21,118.5
2014-08-20,120
2014-08-13,120
2014-08-12,117
2014-08-11,120
2014-08-08,123.63
2014-08-07,120
2014-07-31,119.31
2014-07-30,115
2014-07-29,115
2014-07-28,115
2014-07-24,116.15
2014-07-23,113.41
2014-07-14,114
2014-07-11,115.23
2014-07-10,115
2014-07-01,125.2
2014-06-30,126.96
2014-06-27,127
2014-06-26,113.03
2014-06-24,119.46
2014-06-23,124
2014-06-18,129.99
2014-06-17,118.02
2014-06-16,107.5
2014-06-13,101.09
2014-06-11,93.55
2014-06-10,95.98
2014-06-09,95
2014-06-05,95
2014-05-30,91
2014-05-29,90.51
2014-05-28,90.53
2014-05-26,90.53
2014-05-22,90.56
2014-05-21,90.52
2014-05-20,90.53
2014-05-19,93.84
2014-05-16,90.51
2014-05-15,90.51
2014-05-14,90.51
2014-05-13,90.5
2014-05-12,90.51
2014-05-08,90.51
2014-05-06,90.51
2014-05-05,90.54
2014-05-02,90.51
2014-04-30,90.51
2014-04-28,90.9
2014-04-25,90.51
2014-04-23,90.51
2014-04-22,89.57
2014-04-18,90.5
2014-04-17,90.51
2014-04-16,90.51
2014-04-14,90.82
2014-04-09,90.51
2014-04-08,90.51
2014-04-07,90.51
2014-04-04,90.76
2014-03-31,90.51
2014-03-28,90.52
2014-03-27,90.51
2014-03-26,90.51
2014-03-25,90.51
2014-03-24,90.51
2014-03-21,90.51
2014-03-20,90.51
2014-03-19,90.51
2014-03-18,90.51
2014-03-17,90.52
2014-03-14,90.52
2014-03-12,90.5
2014-03-11,90.51
2014-03-10,90.5
2014-03-07,90.52
2014-03-06,90.51
2014-03-05,90.5
2014-03-04,90.79
2014-02-28,91
2014-02-25,90.5
2014-02-24,90.09
2014-02-20,90.5
2014-02-19,90.5
2014-02-17,90.5
2014-02-14,90.5
2014-02-10,90.5
2014-02-06,90.5
2014-02-03,90.5
2014-01-24,90.55
2014-01-23,90.52
2014-01-20,90.63
2014-01-17,95
2014-01-16,94.96
2014-01-15,90.5
2014-01-14,90.5
2014-01-10,90.5
2014-01-07,90.51
2014-01-03,90.51
2014-01-02,90.5
2013-12-31,90.5
2013-12-27,90.43
2013-12-23,90.5
2013-12-18,95.55
2013-12-17,95.37
2013-12-16,90.5
2013-12-13,90.52
2013-12-12,92.45
2013-12-11,90.5
2013-12-09,90.5
2013-12-06,90.5
2013-12-05,90.5
2013-12-04,90.5
2013-12-03,90.5
2013-12-02,90.5
2013-11-29,90.65
2013-11-28,90.5
2013-11-27,90.5
2013-11-25,90.5
2013-11-22,90.56
2013-11-21,90.5
2013-11-20,90.5
2013-11-19,90.5
2013-11-18,90.5
2013-11-15,90.5
2013-11-14,90.51
2013-11-13,90.5
2013-11-12,90.5
2013-11-11,90.5
2013-11-08,90.5
2013-10-30,90.5
2013-10-29,90.5
2013-10-25,90.5
2013-10-23,90.5
2013-10-22,88.71
2013-10-21,88.03
2013-10-17,90.5
2013-10-16,90.51
2013-10-15,90.51
2013-10-14,88.51
2013-10-11,89.3
2013-10-09,89
2013-10-04,89.11
2013-10-03,89.41
2013-10-01,89
2013-09-30,89.63
2013-09-27,89.73
2013-09-26,90.49
2013-09-25,90.39
2013-09-24,91
2013-09-23,90.5
2013-09-19,89.54
2013-09-18,83.63
2013-09-17,88.53
2013-09-12,89.09
2013-09-11,81.09
2013-09-06,81.12
2013-09-03,81.18
2013-09-02,82.41
2013-08-30,81.2
2013-08-26,81.2
2013-08-23,81.25
2013-08-22,81.4
2013-08-14,80.29
2013-08-13,84.06
2013-08-08,80.11
2013-08-07,80.22
2013-08-02,80.17
2013-07-31,84.97
2013-07-30,80.01
2013-07-29,80.24
2013-07-23,80
2013-07-22,80
2013-07-19,79.43
2013-07-17,80.22
2013-07-15,80.22
2013-07-12,80.62
2013-07-08,80.11
2013-07-05,80
2013-06-28,80.3
2013-06-24,80
2013-06-21,80
2013-06-20,80
2013-06-18,80.07
2013-06-17,80.5
2013-06-14,80
2013-06-13,80
2013-06-12,80.03
2013-06-07,80
2013-06-05,81.12
2013-06-03,78
2013-05-24,80
2013-05-23,80
2013-05-22,81.51
2013-05-20,84.6
2013-05-17,80.3
2013-05-16,80.99
2013-05-14,80.2
2013-05-02,86
2013-04-29,84.2
2013-04-25,88
2013-04-19,85.81
2013-04-16,90.03
2013-04-15,90.14
2013-04-12,90.01
2013-04-11,90.05
2013-04-10,90.05
2013-04-09,89.95
2013-04-08,89.93
2013-04-05,89.9
2013-04-04,89.83
2013-04-03,89.88
2013-04-02,89.73
2013-03-29,89.62
2013-03-28,89.67
2013-03-27,89.62
2013-03-26,89.48
2013-03-25,89.37
2013-03-22,89.83
2013-03-21,89.36
2013-03-20,89.35
2013-03-19,89.25
2013-03-18,89.21
2013-03-14,74
2013-03-13,74.17
2013-03-12,74.43
2013-03-11,75
2013-03-07,74.92
2013-03-06,74.28
2013-03-05,71.11
2013-03-01,70.88
2013-02-28,70
2013-02-27,69.59
2013-02-25,70.76
2013-02-22,69.57
2013-02-21,69.55
2013-02-20,71.53
2013-02-19,73.3
2013-02-18,72.01
2013-02-15,70.95
2013-02-14,74.75
2013-02-13,75.95
2013-02-12,77
2013-02-11,79.11
2013-02-08,70.01
2013-02-07,66.72
2013-02-06,63.1
2013-02-04,64
2013-02-01,64.01
2013-01-31,65.57
2013-01-30,65
2013-01-29,64.08
2013-01-28,64.1
2013-01-25,65.02
2013-01-24,64.84
2013-01-23,64.52
2013-01-21,62.3
2013-01-18,64
2013-01-16,62.77
2013-01-15,63.34
2013-01-11,64.24
2013-01-10,65.58
2013-01-09,64.84
2013-01-08,64.49
2013-01-07,63.32
2013-01-04,61.66
2013-01-03,62.94
2013-01-02,59.93
